Day,Ad,Campaign type,Campaign,Impressions,Clicks,Cost,Video played to 100%,Views,Gmail clicks to website
10/17/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,973,0,20.75,41.09%,399,0
10/17/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,195,14,5.14,0.00%,0,1
10/17/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,157,12,6.26,0.00%,0,0
10/17/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,175,12,8.83,0.00%,0,0
10/17/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,183,16,6.83,0.00%,0,0
10/17/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,5,0,0,0.00%,0,0
10/17/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,5,3,1.12,0.00%,0,1
10/17/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/17/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/18/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,4,0,0.04,50.00%,2,0
10/18/2018,fa19_br_yt_vid_all_uni_d_5,Video,FY2019_YouTube,0,0,0,0.00%,0,0
10/18/2018,fa19_br_yt_vid_cu_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/18/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,282,0,8.66,38.65%,108,0
10/18/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,38,0,0.25,26.32%,10,0
10/18/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,006",1,21.83,32.14%,323,0
10/18/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,380,14,6.87,0.00%,0,2
10/18/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,313,18,7.04,0.00%,0,0
10/18/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,294,13,8.29,0.00%,0,2
10/18/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,363,13,4.87,0.00%,0,2
10/18/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/18/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,6,1,0.18,0.00%,0,0
10/18/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,9,0,0,0.00%,0,0
10/18/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,7,1,0.55,0.00%,0,0
10/19/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,4,0,0,0.00%,0,0
10/19/2018,fa19_br_yt_vid_cu_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/19/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,282,0,6.84,44.52%,124,0
10/19/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,76,0,3.63,34.21%,26,0
10/19/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,081",2,21.05,37.91%,410,0
10/19/2018,fa19_br_yt_vid_wa_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,279,15,5.93,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,210,5,1.36,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,206,22,9.48,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,285,21,7.67,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,9,0,0,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/19/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,4,1,1.07,0.00%,0,0
10/20/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,6,0,0,0.00%,0,0
10/20/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,274,0,6.54,41.24%,112,0
10/20/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,66,0,0.85,31.82%,21,0
10/20/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,994,1,23.18,33.57%,335,0
10/20/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,150,15,8.22,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,138,23,5.6,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,138,19,5.09,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,142,19,5.54,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,2,1,1.34,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/20/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,3,1,0.31,0.00%,0,0
10/21/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,5,0,0,0.00%,0,0
10/21/2018,fa19_br_yt_vid_cu_uni_d_1,Video,FY2019_YouTube,2,0,0,0.00%,0,0
10/21/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,438,0,7.16,34.62%,153,0
10/21/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,17,0,0.28,41.18%,7,0
10/21/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,267",1,22.96,37.93%,480,0
10/21/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,109,12,8.84,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,87,19,6.68,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,106,16,8.36,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,113,13,3.31,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,1,1,0.32,0.00%,0,0
10/21/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,1,0.03,0.00%,0,0
10/22/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/22/2018,fa19_br_yt_vid_all_uni_d_5,Video,FY2019_YouTube,1,0,0.08,100.00%,1,0
10/22/2018,fa19_br_yt_vid_cu_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/22/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,292,0,12.6,45.05%,133,0
10/22/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,15,0,0.52,46.67%,7,0
10/22/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,738,0,17.27,42.61%,313,0
10/22/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,184,23,7.58,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,136,18,7.43,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,132,12,4.05,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,175,18,3.66,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,4,1,2.32,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,2,1,2.02,0.00%,0,0
10/22/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/23/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,4,0,0,0.00%,0,0
10/23/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,433,0,9.59,43.19%,187,0
10/23/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,13,0,0.39,38.46%,5,0
10/23/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,254",0,20.57,40.96%,512,0
10/23/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,154,10,3.55,0.00%,0,0
10/23/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,111,16,7.91,0.00%,0,1
10/23/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,111,14,6.95,0.00%,0,1
10/23/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,148,13,6.71,0.00%,0,0
10/23/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/23/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,6,0,0,0.00%,0,0
10/23/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/23/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,1,1.26,0.00%,0,1
10/24/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,5,0,0.73,60.00%,3,0
10/24/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,438,1,9.39,36.67%,164,0
10/24/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,18,0,0.62,21.05%,5,0
10/24/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,080",1,19.84,39.69%,428,0
10/24/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,161,13,4.45,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,143,14,6.48,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,171,13,4.42,0.00%,0,2
10/24/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,176,8,2.7,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,94,10,3.19,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,85,6,0.36,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,128,7,1.17,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,106,12,3.53,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,7,1,0.45,0.00%,0,0
10/24/2018,fa19_br_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/24/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,5,0,0,0.00%,0,0
10/25/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.05,50.00%,1,0
10/25/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,355,2,12.64,40.00%,141,0
10/25/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,18,0,0.41,33.33%,6,0
10/25/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,947,0,17.43,40.53%,383,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,142,21,5.27,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,182,28,9.7,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,147,12,3.04,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,132,16,8.6,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,1,0.08,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/25/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,5,0,0,0.00%,0,0
10/26/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,4,0,0,0.00%,0,0
10/26/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,357,2,7.99,38.38%,138,0
10/26/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,6,0,0.03,16.67%,1,0
10/26/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,130",0,22.21,43.31%,489,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,147,17,7.2,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,160,15,5.67,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,144,8,4.22,0.00%,0,1
10/26/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,114,17,5.3,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/26/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,1,1.5,0.00%,0,0
10/27/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,1,0,0,0.00%,0,0
10/27/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,378,1,9.42,39.31%,150,0
10/27/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,14,0,0.15,28.57%,4,0
10/27/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,174",2,21.09,40.29%,477,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,74,11,4.85,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,87,17,6.71,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,90,14,5.37,0.00%,0,1
10/27/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,83,22,6.32,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/27/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,2,0,0,0.00%,0,0
10/28/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.01,50.00%,1,0
10/28/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,434,1,9.48,34.64%,149,0
10/28/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,5,0,0.05,40.00%,2,0
10/28/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,176",4,20.7,37.59%,448,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,101,18,8.49,0.00%,0,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,131,17,5.26,0.00%,0,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,166,23,6.73,0.00%,0,1
10/28/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,109,12,3.73,0.00%,0,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,4,1,0.19,0.00%,0,0
10/28/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,4,1,0.09,0.00%,0,0
10/29/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,1,0,0.09,100.00%,1,0
10/29/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,375,0,8.84,38.13%,142,0
10/29/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,5,0,0.03,60.00%,3,0
10/29/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,027",2,21.79,41.99%,439,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,81,12,5.63,0.00%,0,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,104,10,3.54,0.00%,0,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,107,18,10.12,0.00%,0,1
10/29/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,77,9,4,0.00%,0,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,2,1,0.1,0.00%,0,0
10/29/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,1,0,0,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,14,0,0,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,17,0,0,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,9,1,0.83,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,22,2,1.12,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,409,24,8.7,0.00%,0,0
10/29/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,401,29,24.97,0.00%,0,2
10/29/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,471,22,11.92,0.00%,0,1
10/29/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,405,12,4.75,0.00%,0,0
10/30/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,3,0,0,0.00%,0,0
10/30/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,295,0,6.84,37.29%,111,0
10/30/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,14,0,0.34,21.43%,3,0
10/30/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,914,1,22.74,44.20%,402,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,142,18,4.15,0.00%,0,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,189,22,9.98,0.00%,0,1
10/30/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,185,14,5.29,0.00%,0,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,137,22,6.63,0.00%,0,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,3,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,9,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,3,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,12,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,16,0,0,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,167,15,4.73,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,221,23,12,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,164,13,13.69,0.00%,0,0
10/30/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,226,17,8.82,0.00%,0,2
10/31/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,2,0,0.12,100.00%,2,0
10/31/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,393,0,6.85,38.78%,154,0
10/31/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,13,0,0.49,23.08%,2,0
10/31/2018,fa19_br_yt_vid_all_uni_d_4,Video,FY2019_YouTube,"1,029",1,23.35,47.18%,486,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,153,15,4.92,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,168,7,3.47,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,156,6,2.8,0.00%,0,1
10/31/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,140,8,3.41,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_3.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_1.jpg,Display Only,FY2019_DegreeCompletion,6,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_2.jpg,Display Only,FY2019_DegreeCompletion,6,1,2.28,0.00%,0,0
10/31/2018,fa19_ig_gm_text_wa_dc_s_4.jpg,Display Only,FY2019_DegreeCompletion,4,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,3,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,6,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,5,0,0,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,12,1,2.66,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_3.jpg,Display Only,FY2019_TransferG,80,16,7.3,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_2.jpg,Display Only,FY2019_TransferG,157,11,6.16,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_4.jpg,Display Only,FY2019_TransferG,81,11,2.64,0.00%,0,0
10/31/2018,fa19_ig_gm_text_cu_tr_s_1.jpg,Display Only,FY2019_TransferG,134,19,12.68,0.00%,0,0
11/01/2018,fa19_br_yt_vid_hs_uni_d_1,Video,FY2019_YouTube,3,0,0.1,66.67%,2,0
11/01/2018,fa19_br_yt_vid_all_uni_d_6,Video,FY2019_YouTube,390,1,7.37,37.02%,146,0
11/01/2018,fa19_br_yt_vid_all_uni_d_3,Video,FY2019_YouTube,15,0,0.2,53.33%,8,0
